NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.0
M[0]: mak_local 180.664413 energy 23482.669922, total energy 23482.669922 (30 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[1]: mak_local 185.886597 energy 21968.955078, total energy 45451.625000 (63 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[2]: mak_local 162.374664 energy 23105.630859, total energy 68557.257812 (48 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[3]: mak_local 177.832382 energy 24907.916016, total energy 93465.171875 (12 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[4]: mak_local 141.430420 energy 22183.279297, total energy 115648.453125 (8 tasks). 2 cores, 79576.00 GFLOPS, E:86.00-129.00
M[5]: mak_local 162.157166 energy 25633.585938, total energy 141282.031250 (66 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[6]: mak_local 116.903229 energy 21010.457031, total energy 162292.484375 (12 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[7]: mak_local 158.340103 energy 11692.515625, total energy 173985.000000 (28 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[8]: mak_local 187.622284 energy 18936.355469, total energy 192921.359375 (15 tasks). 4 cores, 144002.00 GFLOPS, E:64.10-105.00
M[9]: mak_local 150.486267 energy 14561.860352, total energy 207483.218750 (32 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[10]: mak_local 108.575691 energy 24300.644531, total energy 231783.859375 (8 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[11]: mak_local 181.731796 energy 37709.582031, total energy 269493.437500 (70 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[12]: mak_local 166.690231 energy 21222.583984, total energy 290716.031250 (20 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[13]: mak_local 131.363052 energy 20453.068359, total energy 311169.093750 (16 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[14]: mak_local 186.936981 energy 19048.363281, total energy 330217.468750 (66 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[15]: mak_local 123.943771 energy 10324.026367, total energy 340541.500000 (18 tasks). 6 cores, 211874.00 GFLOPS, E:30.70-67.80
Makespan: 187.622284 energy consumption: 340541.500000 heavy: 8
**********
NT: 512, NM: 16, arch_ETC: instances/workload.9, arch_proc: instances/scenario.16
M[0]: mak_local 196.353958 energy 17986.707031, total energy 17986.707031 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[1]: mak_local 152.812836 energy 25381.750000, total energy 43368.457031 (16 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[2]: mak_local 213.967010 energy 27741.644531, total energy 71110.101562 (24 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[3]: mak_local 217.618759 energy 10298.435547, total energy 81408.539062 (22 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[4]: mak_local 211.006256 energy 33807.750000, total energy 115216.289062 (16 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[5]: mak_local 142.954483 energy 27337.945312, total energy 142554.234375 (12 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[6]: mak_local 186.263794 energy 28137.964844, total energy 170692.203125 (14 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[7]: mak_local 168.294479 energy 18392.906250, total energy 189085.109375 (24 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[8]: mak_local 205.985687 energy 25925.845703, total energy 215010.953125 (78 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[9]: mak_local 210.491455 energy 19274.085938, total energy 234285.031250 (60 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[10]: mak_local 139.179993 energy 27157.984375, total energy 261443.015625 (12 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[11]: mak_local 199.513428 energy 27269.601562, total energy 288712.625000 (60 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[12]: mak_local 170.853180 energy 24165.205078, total energy 312877.843750 (20 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 218.982330 energy 44210.402344, total energy 357088.250000 (88 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[14]: mak_local 169.510895 energy 20850.568359, total energy 377938.812500 (16 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[15]: mak_local 180.270905 energy 24660.906250, total energy 402599.718750 (10 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
Makespan: 218.982330 energy consumption: 402599.718750 heavy: 13
**********
NT: 512, NM: 16, arch_ETC: instances/workload.9, arch_proc: instances/scenario.17
M[0]: mak_local 237.548080 energy 30391.007812, total energy 30391.007812 (8 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[1]: mak_local 241.247009 energy 40541.960938, total energy 70932.968750 (20 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[2]: mak_local 266.120239 energy 30960.394531, total energy 101893.359375 (31 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[3]: mak_local 250.332153 energy 24209.177734, total energy 126102.539062 (60 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[4]: mak_local 243.233307 energy 39266.417969, total energy 165368.953125 (14 tasks). 2 cores, 82084.00 GFLOPS, E:101.80-151.50
M[5]: mak_local 268.017212 energy 30874.621094, total energy 196243.578125 (13 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[6]: mak_local 220.226624 energy 20601.730469, total energy 216845.312500 (28 tasks). 4 cores, 171052.00 GFLOPS, E:36.60-86.00
M[7]: mak_local 208.519775 energy 20557.894531, total energy 237403.203125 (30 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[8]: mak_local 221.071289 energy 28859.652344, total energy 266262.843750 (32 tasks). 4 cores, 188173.00 GFLOPS, E:59.60-118.50
M[9]: mak_local 236.356369 energy 34823.707031, total energy 301086.562500 (18 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[10]: mak_local 267.522858 energy 34433.785156, total energy 335520.343750 (17 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[11]: mak_local 198.934906 energy 41750.695312, total energy 377271.031250 (16 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[12]: mak_local 249.341507 energy 17606.458984, total energy 394877.500000 (44 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[13]: mak_local 262.181000 energy 14440.424805, total energy 409317.937500 (68 tasks). 4 cores, 314438.00 GFLOPS, E:17.80-55.70
M[14]: mak_local 258.036133 energy 39471.609375, total energy 448789.562500 (20 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 259.994080 energy 27205.375000, total energy 475994.937500 (93 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
Makespan: 268.017212 energy consumption: 475994.937500 heavy: 5
**********
NT: 512, NM: 16, arch_ETC: instances/workload.9, arch_proc: instances/scenario.18
M[0]: mak_local 196.353958 energy 17986.707031, total energy 17986.707031 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[1]: mak_local 152.812836 energy 25381.750000, total energy 43368.457031 (16 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[2]: mak_local 213.967010 energy 27741.644531, total energy 71110.101562 (24 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[3]: mak_local 217.618759 energy 10298.435547, total energy 81408.539062 (22 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[4]: mak_local 211.006256 energy 33807.750000, total energy 115216.289062 (16 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[5]: mak_local 142.954483 energy 27337.945312, total energy 142554.234375 (12 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[6]: mak_local 186.263794 energy 28137.964844, total energy 170692.203125 (14 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[7]: mak_local 168.294479 energy 18392.906250, total energy 189085.109375 (24 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[8]: mak_local 205.985687 energy 25925.845703, total energy 215010.953125 (78 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[9]: mak_local 210.491455 energy 19274.085938, total energy 234285.031250 (60 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[10]: mak_local 139.179993 energy 27157.984375, total energy 261443.015625 (12 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[11]: mak_local 199.513428 energy 27269.601562, total energy 288712.625000 (60 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[12]: mak_local 170.853180 energy 24165.205078, total energy 312877.843750 (20 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 218.982330 energy 44210.402344, total energy 357088.250000 (88 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[14]: mak_local 169.510895 energy 20850.568359, total energy 377938.812500 (16 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[15]: mak_local 180.270905 energy 24660.906250, total energy 402599.718750 (10 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
Makespan: 218.982330 energy consumption: 402599.718750 heavy: 13
**********
NT: 512, NM: 16, arch_ETC: instances/workload.9, arch_proc: instances/scenario.19
M[0]: mak_local 225.756195 energy 26661.730469, total energy 26661.730469 (56 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
M[1]: mak_local 177.930252 energy 17470.392578, total energy 44132.125000 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[2]: mak_local 186.188843 energy 21954.705078, total energy 66086.828125 (20 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[3]: mak_local 223.991730 energy 25658.109375, total energy 91744.937500 (21 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[4]: mak_local 135.779480 energy 19325.941406, total energy 111070.875000 (8 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[5]: mak_local 217.036636 energy 33892.636719, total energy 144963.515625 (12 tasks). 2 cores, 82084.00 GFLOPS, E:101.80-151.50
M[6]: mak_local 220.151764 energy 26553.230469, total energy 171516.750000 (60 tasks). 4 cores, 325650.00 GFLOPS, E:38.30-121.50
M[7]: mak_local 227.124725 energy 26129.658203, total energy 197646.406250 (53 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[8]: mak_local 185.002213 energy 28861.076172, total energy 226507.484375 (14 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[9]: mak_local 189.674179 energy 26683.953125, total energy 253191.437500 (36 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[10]: mak_local 220.812912 energy 22873.414062, total energy 276064.843750 (78 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[11]: mak_local 225.672287 energy 26483.126953, total energy 302547.968750 (20 tasks). 2 cores, 118486.00 GFLOPS, E:75.20-117.00
M[12]: mak_local 141.572540 energy 33876.972656, total energy 336424.937500 (12 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[13]: mak_local 216.262314 energy 33303.234375, total energy 369728.187500 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[14]: mak_local 227.025986 energy 27923.142578, total energy 397651.343750 (78 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[15]: mak_local 210.821686 energy 40912.890625, total energy 438564.250000 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
Makespan: 227.124725 energy consumption: 438564.250000 heavy: 7
**********
NT: 512, NM: 16, arch_ETC: instances/workload.10, arch_proc: instances/scenario.0
M[0]: mak_local 180.355469 energy 23527.130859, total energy 23527.130859 (24 tasks). 4 cores, 188173.00 GFLOPS, E:59.60-118.50
M[1]: mak_local 221.540680 energy 25329.800781, total energy 48856.929688 (23 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[2]: mak_local 217.714096 energy 25465.326172, total energy 74322.257812 (51 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
M[3]: mak_local 182.291840 energy 25475.302734, total energy 99797.562500 (20 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[4]: mak_local 210.708969 energy 25466.503906, total energy 125264.062500 (6 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[5]: mak_local 216.340561 energy 24945.363281, total energy 150209.421875 (49 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[6]: mak_local 167.842972 energy 24587.072266, total energy 174796.500000 (30 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[7]: mak_local 194.599930 energy 19649.373047, total energy 194445.875000 (24 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[8]: mak_local 220.064117 energy 22242.925781, total energy 216688.796875 (28 tasks). 6 cores, 231108.00 GFLOPS, E:40.20-109.00
M[9]: mak_local 137.209930 energy 25590.171875, total energy 242278.968750 (8 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[10]: mak_local 214.578735 energy 34714.820312, total energy 276993.781250 (16 tasks). 4 cores, 137497.00 GFLOPS, E:92.70-160.30
M[11]: mak_local 218.272552 energy 31864.052734, total energy 308857.843750 (77 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[12]: mak_local 216.684143 energy 44249.093750, total energy 353106.937500 (80 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[13]: mak_local 212.179749 energy 22715.490234, total energy 375822.437500 (16 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[14]: mak_local 219.374969 energy 27619.519531, total energy 403441.968750 (55 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[15]: mak_local 218.267670 energy 33996.859375, total energy 437438.812500 (5 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
Makespan: 221.540680 energy consumption: 437438.812500 heavy: 1
**********
NT: 512, NM: 16, arch_ETC: instances/workload.10, arch_proc: instances/scenario.1
M[0]: mak_local 176.558105 energy 34276.671875, total energy 34276.671875 (12 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[1]: mak_local 257.631165 energy 20177.949219, total energy 54454.621094 (26 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[2]: mak_local 226.188721 energy 29462.898438, total energy 83917.515625 (12 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[3]: mak_local 242.504181 energy 34546.000000, total energy 118463.515625 (6 tasks). 2 cores, 47927.00 GFLOPS, E:82.00-138.00
M[4]: mak_local 0.000000 energy 33492.050781, total energy 151955.562500 (0 tasks). 2 cores, 21521.00 GFLOPS, E:130.00-208.30
M[5]: mak_local 203.570496 energy 40017.839844, total energy 191973.406250 (6 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[6]: mak_local 256.628479 energy 30709.667969, total energy 222683.078125 (64 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[7]: mak_local 250.470093 energy 33687.507812, total energy 256370.593750 (24 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[8]: mak_local 248.874084 energy 59824.937500, total energy 316195.531250 (80 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[9]: mak_local 254.257477 energy 23347.826172, total energy 339543.343750 (53 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[10]: mak_local 248.733276 energy 29766.556641, total energy 369309.906250 (60 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
M[11]: mak_local 240.893005 energy 29546.890625, total energy 398856.812500 (52 tasks). 4 cores, 280253.00 GFLOPS, E:41.20-122.80
M[12]: mak_local 222.721558 energy 29940.398438, total energy 428797.218750 (24 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 254.907211 energy 29883.552734, total energy 458680.781250 (53 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[14]: mak_local 198.864151 energy 30349.833984, total energy 489030.625000 (20 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[15]: mak_local 235.999054 energy 31978.261719, total energy 521008.875000 (20 tasks). 4 cores, 143516.00 GFLOPS, E:77.50-130.00
Makespan: 257.631165 energy consumption: 521008.875000 heavy: 1
**********
NT: 512, NM: 16, arch_ETC: instances/workload.10, arch_proc: instances/scenario.2
M[0]: mak_local 230.580017 energy 45916.906250, total energy 45916.906250 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
M[1]: mak_local 256.623383 energy 37010.929688, total energy 82927.835938 (80 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[2]: mak_local 253.896286 energy 30328.933594, total energy 113256.765625 (74 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[3]: mak_local 154.615234 energy 21761.773438, total energy 135018.531250 (8 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[4]: mak_local 251.303238 energy 24662.714844, total energy 159681.250000 (73 tasks). 4 cores, 394356.00 GFLOPS, E:21.40-102.00
M[5]: mak_local 238.465027 energy 21376.716797, total energy 181057.968750 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[6]: mak_local 239.789948 energy 21581.824219, total energy 202639.796875 (36 tasks). 4 cores, 228603.00 GFLOPS, E:31.80-89.50
M[7]: mak_local 251.420380 energy 33287.800781, total energy 235927.593750 (14 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[8]: mak_local 202.603149 energy 19359.695312, total energy 255287.281250 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[9]: mak_local 221.538742 energy 11133.359375, total energy 266420.625000 (20 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[10]: mak_local 256.640594 energy 30687.148438, total energy 297107.781250 (12 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[11]: mak_local 231.857559 energy 32160.398438, total energy 329268.187500 (12 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[12]: mak_local 252.729233 energy 15502.634766, total energy 344770.812500 (24 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[13]: mak_local 223.258484 energy 31648.996094, total energy 376419.812500 (20 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[14]: mak_local 241.396210 energy 37097.566406, total energy 413517.375000 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 254.207504 energy 29673.775391, total energy 443191.156250 (55 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
Makespan: 256.640594 energy consumption: 443191.156250 heavy: 10
**********
NT: 512, NM: 16, arch_ETC: instances/workload.10, arch_proc: instances/scenario.3
M[0]: mak_local 223.392426 energy 27515.347656, total energy 27515.347656 (34 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[1]: mak_local 226.434174 energy 30129.285156, total energy 57644.632812 (60 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[2]: mak_local 173.161926 energy 29300.769531, total energy 86945.406250 (12 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[3]: mak_local 216.782379 energy 23177.712891, total energy 110123.117188 (24 tasks). 4 cores, 173163.00 GFLOPS, E:59.50-105.00
M[4]: mak_local 96.578133 energy 36718.058594, total energy 146841.171875 (2 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
M[5]: mak_local 219.969193 energy 19570.343750, total energy 166411.515625 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[6]: mak_local 229.116699 energy 26136.634766, total energy 192548.156250 (51 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[7]: mak_local 207.783966 energy 23021.214844, total energy 215569.375000 (16 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
M[8]: mak_local 219.313477 energy 27917.716797, total energy 243487.093750 (18 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[9]: mak_local 225.628540 energy 33197.511719, total energy 276684.593750 (11 tasks). 2 cores, 82084.00 GFLOPS, E:101.80-151.50
M[10]: mak_local 222.212128 energy 20174.587891, total energy 296859.187500 (45 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
